"LOCATION","Country","VAR","Variable","EDI","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2009-07","Jul-2009","IDX","Index","0","Units",,,84.56,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2009-08","Aug-2009","IDX","Index","0","Units",,,85.5,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2009-09","Sep-2009","IDX","Index","0","Units",,,86.15,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2009-10","Oct-2009","IDX","Index","0","Units",,,86.43,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2009-11","Nov-2009","IDX","Index","0","Units",,,86.77,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2009-12","Dec-2009","IDX","Index","0","Units",,,87.03,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2010-01","Jan-2010","IDX","Index","0","Units",,,88.04,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2010-02","Feb-2010","IDX","Index","0","Units",,,88.36,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2010-03","Mar-2010","IDX","Index","0","Units",,,88.94,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2010-04","Apr-2010","IDX","Index","0","Units",,,89.27,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2010-05","May-2010","IDX","Index","0","Units",,,90.58,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2010-06","Jun-2010","IDX","Index","0","Units",,,90.71,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2010-07","Jul-2010","IDX","Index","0","Units",,,91.11,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2010-08","Aug-2010","IDX","Index","0","Units",,,91.39,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2010-09","Sep-2010","IDX","Index","0","Units",,,91.6,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2010-10","Oct-2010","IDX","Index","0","Units",,,91.35,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2010-11","Nov-2010","IDX","Index","0","Units",,,91.38,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2010-12","Dec-2010","IDX","Index","0","Units",,,92.27,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2011-01","Jan-2011","IDX","Index","0","Units",,,92.15,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2011-02","Feb-2011","IDX","Index","0","Units",,,91.74,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2011-03","Mar-2011","IDX","Index","0","Units",,,92.65,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2011-04","Apr-2011","IDX","Index","0","Units",,,92.32,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2011-05","May-2011","IDX","Index","0","Units",,,92.53,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2011-06","Jun-2011","IDX","Index","0","Units",,,92.8,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2011-07","Jul-2011","IDX","Index","0","Units",,,93.29,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2011-08","Aug-2011","IDX","Index","0","Units",,,93.82,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2011-09","Sep-2011","IDX","Index","0","Units",,,93.79,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2011-10","Oct-2011","IDX","Index","0","Units",,,94.44,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2011-11","Nov-2011","IDX","Index","0","Units",,,94.36,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2011-12","Dec-2011","IDX","Index","0","Units",,,94.89,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2012-01","Jan-2012","IDX","Index","0","Units",,,95.47,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2012-02","Feb-2012","IDX","Index","0","Units",,,95.69,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2012-03","Mar-2012","IDX","Index","0","Units",,,95.24,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2012-04","Apr-2012","IDX","Index","0","Units",,,95.96,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2012-05","May-2012","IDX","Index","0","Units",,,96.14,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2012-06","Jun-2012","IDX","Index","0","Units",,,96.12,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2012-07","Jul-2012","IDX","Index","0","Units",,,96.37,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2012-08","Aug-2012","IDX","Index","0","Units",,,95.91,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2012-09","Sep-2012","IDX","Index","0","Units",,,95.96,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2012-10","Oct-2012","IDX","Index","0","Units",,,96.16,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2012-11","Nov-2012","IDX","Index","0","Units",,,96.63,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2012-12","Dec-2012","IDX","Index","0","Units",,,96.97,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2013-01","Jan-2013","IDX","Index","0","Units",,,96.84,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2013-02","Feb-2013","IDX","Index","0","Units",,,97.4,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2013-03","Mar-2013","IDX","Index","0","Units",,,97.79,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2013-04","Apr-2013","IDX","Index","0","Units",,,97.62,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2013-05","May-2013","IDX","Index","0","Units",,,97.73,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2013-06","Jun-2013","IDX","Index","0","Units",,,97.93,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2013-07","Jul-2013","IDX","Index","0","Units",,,97.51,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2013-08","Aug-2013","IDX","Index","0","Units",,,98.16,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2013-09","Sep-2013","IDX","Index","0","Units",,,98.66,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2013-10","Oct-2013","IDX","Index","0","Units",,,98.49,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2013-11","Nov-2013","IDX","Index","0","Units",,,98.78,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2013-12","Dec-2013","IDX","Index","0","Units",,,99.08,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2014-01","Jan-2014","IDX","Index","0","Units",,,98.67,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2014-02","Feb-2014","IDX","Index","0","Units",,,99.5,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2014-03","Mar-2014","IDX","Index","0","Units",,,100.46,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2014-04","Apr-2014","IDX","Index","0","Units",,,100.5,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2014-05","May-2014","IDX","Index","0","Units",,,100.87,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2014-06","Jun-2014","IDX","Index","0","Units",,,101.25,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2014-07","Jul-2014","IDX","Index","0","Units",,,101.44,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2014-08","Aug-2014","IDX","Index","0","Units",,,101.33,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2014-09","Sep-2014","IDX","Index","0","Units",,,101.64,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2014-10","Oct-2014","IDX","Index","0","Units",,,101.66,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2014-11","Nov-2014","IDX","Index","0","Units",,,102.45,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2014-12","Dec-2014","IDX","Index","0","Units",,,102.3,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2015-01","Jan-2015","IDX","Index","0","Units",,,101.8,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2015-02","Feb-2015","IDX","Index","0","Units",,,101.28,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2015-03","Mar-2015","IDX","Index","0","Units",,,100.99,,
"USA","United States","201","Index of industrial production","202010","October 2020","M","Monthly","2015-04","Apr-2015","IDX","Index","0","Units",,,100.4,,
